CMDLINE /usr/local/opt/python/bin/python3.7 mandelbrot2.py
MEM 172.527344 1551482974.8356
MEM 172.558594 1551482974.9366
MEM 172.558594 1551482975.0418
MEM 172.589844 1551482975.1424
MEM 172.589844 1551482975.2453
MEM 172.597656 1551482975.3479
MEM 172.597656 1551482975.4492
MEM 172.601562 1551482975.5519
MEM 172.601562 1551482975.6526
MEM 172.601562 1551482975.7553
MEM 172.601562 1551482975.8605
MEM 172.601562 1551482975.9658
MEM 172.601562 1551482976.0681
MEM 172.601562 1551482976.1734
MEM 172.609375 1551482976.2742
MEM 172.609375 1551482976.3795
MEM 172.617188 1551482976.4834
MEM 172.617188 1551482976.5841
MEM 172.652344 1551482976.6883
MEM 172.652344 1551482976.7921
MEM 172.683594 1551482976.8931
MEM 172.683594 1551482976.9956
MEM 172.683594 1551482977.0959
MEM 172.683594 1551482977.1974
MEM 172.683594 1551482977.2989
MEM 172.683594 1551482977.3994
MEM 172.683594 1551482977.5013
MEM 172.683594 1551482977.6060
MEM 172.683594 1551482977.7068
MEM 172.683594 1551482977.8072
MEM 172.683594 1551482977.9124
MEM 172.687500 1551482978.0174
MEM 172.687500 1551482978.1198
MEM 172.687500 1551482978.2234
MEM 172.687500 1551482978.3266
MEM 172.687500 1551482978.4318
MEM 172.718750 1551482978.5334
MEM 172.718750 1551482978.6341
MEM 172.753906 1551482978.7344
MEM 172.753906 1551482978.8360
MEM 172.753906 1551482978.9406
MEM 172.753906 1551482979.0434
MEM 172.753906 1551482979.1460
MEM 172.753906 1551482979.2483
MEM 172.753906 1551482979.3490
MEM 172.753906 1551482979.4493
MEM 172.753906 1551482979.5519
MEM 172.753906 1551482979.6525
MEM 172.753906 1551482979.7529
MEM 172.753906 1551482979.8532
MEM 172.753906 1551482979.9544
MEM 172.753906 1551482980.0574
MEM 172.753906 1551482980.1609
MEM 172.796875 1551482980.2661
MEM 172.796875 1551482980.3685
MEM 172.835938 1551482980.4737
MEM 172.835938 1551482980.5762
MEM 172.839844 1551482980.6775
MEM 172.839844 1551482980.7827
MEM 172.839844 1551482980.8835
MEM 172.839844 1551482980.9843
MEM 172.839844 1551482981.0852
MEM 172.839844 1551482981.1864
MEM 172.839844 1551482981.2872
MEM 172.839844 1551482981.3874
MEM 172.839844 1551482981.4877
MEM 172.839844 1551482981.5884
MEM 172.839844 1551482981.6887
MEM 172.839844 1551482981.7889
MEM 172.839844 1551482981.8925
MEM 172.839844 1551482981.9929
MEM 172.878906 1551482982.0957
MEM 172.878906 1551482982.1960
MEM 172.914062 1551482982.2962
MEM 172.914062 1551482982.3966
MEM 172.917969 1551482982.4968
MEM 172.917969 1551482982.5972
MEM 172.917969 1551482982.6979
MEM 172.917969 1551482982.7984
MEM 172.917969 1551482982.8993
MEM 172.917969 1551482983.0004
MEM 172.917969 1551482983.1010
MEM 172.917969 1551482983.2021
MEM 172.917969 1551482983.3025
MEM 172.917969 1551482983.4028
MEM 172.917969 1551482983.5080
MEM 172.917969 1551482983.6091
MEM 172.917969 1551482983.7142
MEM 172.949219 1551482983.8176
MEM 172.949219 1551482983.9185
MEM 172.980469 1551482984.0208
MEM 172.980469 1551482984.1214
MEM 172.980469 1551482984.2221
MEM 172.980469 1551482984.3273
MEM 172.980469 1551482984.4277
MEM 172.980469 1551482984.5329
MEM 172.980469 1551482984.6336
MEM 172.980469 1551482984.7347
MEM 172.980469 1551482984.8350
MEM 172.980469 1551482984.9354
MEM 172.980469 1551482985.0357
MEM 172.980469 1551482985.1367
MEM 172.980469 1551482985.2375
MEM 172.980469 1551482985.3381
MEM 172.980469 1551482985.4388
MEM 172.980469 1551482985.5391
MEM 173.015625 1551482985.6397
MEM 173.015625 1551482985.7402
MEM 173.050781 1551482985.8406
MEM 173.050781 1551482985.9410
MEM 173.050781 1551482986.0423
MEM 173.050781 1551482986.1453
MEM 173.050781 1551482986.2464
MEM 173.050781 1551482986.3477
MEM 173.050781 1551482986.4483
MEM 173.050781 1551482986.5510
MEM 173.050781 1551482986.6563
MEM 173.054688 1551482986.7575
MEM 173.054688 1551482986.8627
MEM 173.054688 1551482986.9672
MEM 173.054688 1551482987.0724
MEM 173.054688 1551482987.1758
MEM 173.054688 1551482987.2810
MEM 173.085938 1551482987.3850
MEM 173.085938 1551482987.4894
MEM 173.117188 1551482987.5897
MEM 173.117188 1551482987.6916
MEM 173.125000 1551482987.7920
MEM 173.125000 1551482987.8928
MEM 173.128906 1551482987.9949
MEM 173.128906 1551482988.0967
MEM 173.128906 1551482988.1975
MEM 173.128906 1551482988.3003
MEM 173.128906 1551482988.4050
MEM 173.128906 1551482988.5083
MEM 173.128906 1551482988.6092
MEM 173.136719 1551482988.7144
MEM 173.136719 1551482988.8151
MEM 173.136719 1551482988.9203
MEM 173.136719 1551482989.0227
MEM 173.171875 1551482989.1263
MEM 173.171875 1551482989.2282
MEM 173.203125 1551482989.3294
MEM 173.203125 1551482989.4338
MEM 173.203125 1551482989.5341
MEM 173.203125 1551482989.6345
MEM 173.203125 1551482989.7398
MEM 173.203125 1551482989.8404
MEM 173.203125 1551482989.9413
MEM 173.203125 1551482990.0461
MEM 173.203125 1551482990.1469
MEM 173.203125 1551482990.2478
MEM 173.203125 1551482990.3485
MEM 173.203125 1551482990.4504
MEM 173.203125 1551482990.5507
MEM 173.203125 1551482990.6511
MEM 173.203125 1551482990.7563
MEM 173.203125 1551482990.8576
MEM 173.238281 1551482990.9628
MEM 173.238281 1551482991.0656
MEM 173.273438 1551482991.1675
MEM 173.273438 1551482991.2707
MEM 173.273438 1551482991.3720
MEM 173.273438 1551482991.4772
MEM 173.273438 1551482991.5794
MEM 173.273438 1551482991.6838
MEM 173.273438 1551482991.7864
MEM 173.273438 1551482991.8877
MEM 173.273438 1551482991.9895
MEM 173.273438 1551482992.0901
MEM 173.273438 1551482992.1908
MEM 173.273438 1551482992.2919
MEM 173.273438 1551482992.3933
MEM 173.273438 1551482992.4960
MEM 173.273438 1551482992.5985
MEM 173.312500 1551482992.7016
MEM 173.312500 1551482992.8020
MEM 173.347656 1551482992.9039
MEM 173.347656 1551482993.0042
MEM 173.347656 1551482993.1055
MEM 173.347656 1551482993.2059
MEM 173.347656 1551482993.3068
MEM 173.347656 1551482993.4078
MEM 173.347656 1551482993.5127
MEM 173.347656 1551482993.6131
MEM 173.347656 1551482993.7184
MEM 173.347656 1551482993.8236
MEM 173.347656 1551482993.9255
MEM 173.351562 1551482994.0281
MEM 173.351562 1551482994.1305
MEM 173.351562 1551482994.2340
MEM 173.351562 1551482994.3361
MEM 173.386719 1551482994.4364
MEM 173.386719 1551482994.5367
MEM 173.421875 1551482994.6372
MEM 173.421875 1551482994.7426
MEM 173.421875 1551482994.8432
MEM 173.421875 1551482994.9435
MEM 173.421875 1551482995.0437
MEM 173.421875 1551482995.1445
MEM 173.421875 1551482995.2448
MEM 173.421875 1551482995.3483
MEM 173.421875 1551482995.4489
MEM 173.421875 1551482995.5492
MEM 173.421875 1551482995.6501
MEM 173.421875 1551482995.7509
MEM 173.421875 1551482995.8528
MEM 173.421875 1551482995.9536
MEM 173.421875 1551482996.0578
MEM 173.453125 1551482996.1611
MEM 173.453125 1551482996.2644
MEM 173.484375 1551482996.3695
MEM 173.484375 1551482996.4743
MEM 173.484375 1551482996.5747
MEM 173.484375 1551482996.6779
MEM 173.484375 1551482996.7832
MEM 173.484375 1551482996.8840
MEM 173.484375 1551482996.9852
MEM 173.488281 1551482997.0858
MEM 173.488281 1551482997.1862
MEM 173.496094 1551482997.2865
MEM 173.500000 1551482997.3867
MEM 173.507812 1551482997.4874
MEM 173.507812 1551482997.5881
MEM 173.511719 1551482997.6900
MEM 173.511719 1551482997.7941
MEM 173.546875 1551482997.8947
MEM 173.546875 1551482997.9951
MEM 173.582031 1551482998.0954
MEM 173.582031 1551482998.1974
MEM 173.582031 1551482998.2979
MEM 173.582031 1551482998.3981
MEM 173.585938 1551482998.5009
MEM 173.589844 1551482998.6055
MEM 173.589844 1551482998.7078
MEM 173.589844 1551482998.8082
MEM 173.593750 1551482998.9090
MEM 173.593750 1551482999.0113
MEM 173.593750 1551482999.1116
MEM 173.593750 1551482999.2160
MEM 173.593750 1551482999.3183
MEM 173.597656 1551482999.4235
MEM 173.597656 1551482999.5251
MEM 173.632812 1551482999.6260
MEM 173.632812 1551482999.7267
MEM 173.667969 1551482999.8279
MEM 173.667969 1551482999.9311
MEM 173.675781 1551483000.0341
MEM 173.675781 1551483000.1356
MEM 173.675781 1551483000.2366
MEM 173.675781 1551483000.3379
MEM 173.675781 1551483000.4383
MEM 173.675781 1551483000.5385
MEM 173.683594 1551483000.6437
MEM 173.683594 1551483000.7475
MEM 173.683594 1551483000.8478
MEM 173.683594 1551483000.9483
MEM 173.683594 1551483001.0488
MEM 173.683594 1551483001.1500
MEM 173.683594 1551483001.2530
MEM 173.718750 1551483001.3555
MEM 173.718750 1551483001.4607
MEM 173.750000 1551483001.5631
MEM 173.750000 1551483001.6672
MEM 173.750000 1551483001.7725
MEM 173.750000 1551483001.8777
MEM 173.757812 1551483001.9812
MEM 173.757812 1551483002.0835
MEM 173.757812 1551483002.1854
MEM 173.757812 1551483002.2865
MEM 173.761719 1551483002.3869
MEM 173.761719 1551483002.4881
MEM 173.769531 1551483002.5889
MEM 173.769531 1551483002.6938
MEM 173.781250 1551483002.7990
MEM 173.781250 1551483002.8993
MEM 173.820312 1551483003.0000
MEM 173.824219 1551483003.1012
MEM 173.832031 1551483003.2046
MEM 173.867188 1551483003.3051
MEM 173.867188 1551483003.4059
MEM 173.871094 1551483003.5076
MEM 173.871094 1551483003.6082
MEM 173.871094 1551483003.7111
MEM 173.871094 1551483003.8118
MEM 173.871094 1551483003.9128
MEM 173.871094 1551483004.0180
MEM 173.871094 1551483004.1190
MEM 173.871094 1551483004.2243
MEM 173.871094 1551483004.3276
MEM 173.871094 1551483004.4278
MEM 173.871094 1551483004.5299
MEM 173.871094 1551483004.6344
MEM 173.871094 1551483004.7368
MEM 173.906250 1551483004.8372
MEM 173.906250 1551483004.9387
MEM 173.941406 1551483005.0391
MEM 173.941406 1551483005.1421
MEM 173.941406 1551483005.2429
MEM 173.941406 1551483005.3440
MEM 173.945312 1551483005.4445
MEM 173.945312 1551483005.5449
MEM 173.949219 1551483005.6452
MEM 173.949219 1551483005.7462
MEM 173.949219 1551483005.8477
MEM 173.949219 1551483005.9483
MEM 173.949219 1551483006.0486
MEM 173.953125 1551483006.1488
MEM 173.953125 1551483006.2529
MEM 173.953125 1551483006.3533
MEM 173.953125 1551483006.4536
MEM 173.988281 1551483006.5582
MEM 173.988281 1551483006.6634
MEM 174.031250 1551483006.7678
MEM 174.031250 1551483006.8681
MEM 174.035156 1551483006.9734
MEM 174.035156 1551483007.0786
MEM 174.039062 1551483007.1789
MEM 174.039062 1551483007.2838
MEM 174.039062 1551483007.3843
MEM 174.039062 1551483007.4867
MEM 174.039062 1551483007.5869
MEM 174.039062 1551483007.6873
MEM 174.042969 1551483007.7879
MEM 174.042969 1551483007.8883
MEM 174.042969 1551483007.9888
MEM 174.042969 1551483008.0895
MEM 174.078125 1551483008.1899
MEM 174.082031 1551483008.2910
MEM 174.121094 1551483008.3918
MEM 174.125000 1551483008.4921
MEM 174.125000 1551483008.5941
MEM 174.125000 1551483008.6946
MEM 174.125000 1551483008.7949
MEM 174.125000 1551483008.8957
MEM 174.125000 1551483009.0008
MEM 174.125000 1551483009.1017
MEM 174.125000 1551483009.2042
MEM 174.125000 1551483009.3082
MEM 174.125000 1551483009.4125
MEM 174.125000 1551483009.5134
MEM 174.125000 1551483009.6137
MEM 174.125000 1551483009.7179
MEM 174.125000 1551483009.8230
MEM 174.164062 1551483009.9280
MEM 174.164062 1551483010.0283
MEM 174.199219 1551483010.1316
MEM 174.199219 1551483010.2319
MEM 174.199219 1551483010.3344
MEM 174.199219 1551483010.4381
MEM 174.203125 1551483010.5384
MEM 174.203125 1551483010.6403
MEM 174.214844 1551483010.7410
MEM 174.214844 1551483010.8413
MEM 174.222656 1551483010.9417
MEM 174.222656 1551483011.0469
MEM 174.230469 1551483011.1472
MEM 174.230469 1551483011.2475
MEM 174.230469 1551483011.3528
MEM 174.230469 1551483011.4551
MEM 174.273438 1551483011.5563
MEM 174.273438 1551483011.6582
MEM 174.316406 1551483011.7634
MEM 174.316406 1551483011.8682
MEM 174.320312 1551483011.9732
MEM 174.320312 1551483012.0739
MEM 174.320312 1551483012.1789
MEM 174.320312 1551483012.2839
MEM 174.324219 1551483012.3846
MEM 174.324219 1551483012.4867
MEM 174.328125 1551483012.5920
MEM 174.328125 1551483012.6924
MEM 174.328125 1551483012.7937
MEM 174.328125 1551483012.8945
MEM 174.328125 1551483012.9977
MEM 174.328125 1551483013.0979
MEM 174.363281 1551483013.1983
MEM 174.363281 1551483013.2986
MEM 174.363281 1551483013.4008
MEM 174.394531 1551483013.5026
MEM 174.394531 1551483013.6063
MEM 174.398438 1551483013.7099
MEM 174.398438 1551483013.8151
MEM 174.398438 1551483013.9181
MEM 174.398438 1551483014.0195
MEM 174.398438 1551483014.1210
MEM 174.398438 1551483014.2262
MEM 174.398438 1551483014.3300
MEM 174.398438 1551483014.4308
MEM 174.398438 1551483014.5347
MEM 174.398438 1551483014.6351
MEM 174.402344 1551483014.7358
MEM 174.402344 1551483014.8362
MEM 174.437500 1551483014.9400
MEM 174.437500 1551483015.0403
MEM 174.472656 1551483015.1407
MEM 174.472656 1551483015.2434
MEM 174.472656 1551483015.3438
MEM 174.472656 1551483015.4443
MEM 174.472656 1551483015.5459
MEM 174.472656 1551483015.6463
MEM 174.476562 1551483015.7475
MEM 174.476562 1551483015.8480
MEM 174.476562 1551483015.9482
MEM 174.480469 1551483016.0489
MEM 174.488281 1551483016.1497
MEM 174.488281 1551483016.2532
MEM 174.492188 1551483016.3535
MEM 174.492188 1551483016.4538
MEM 174.492188 1551483016.5585
MEM 174.531250 1551483016.6632
MEM 174.542969 1551483016.7654
MEM 174.570312 1551483016.8695
MEM 174.570312 1551483016.9730
MEM 174.570312 1551483017.0749
MEM 174.574219 1551483017.1754
MEM 174.578125 1551483017.2783
MEM 174.582031 1551483017.3826
MEM 174.582031 1551483017.4846
MEM 174.582031 1551483017.5851
MEM 174.593750 1551483017.6854
MEM 174.593750 1551483017.7885
MEM 174.601562 1551483017.8888
MEM 174.601562 1551483017.9891
MEM 174.601562 1551483018.0910
MEM 174.601562 1551483018.1914
MEM 174.636719 1551483018.2966
MEM 174.636719 1551483018.3995
MEM 174.675781 1551483018.4999
MEM 174.675781 1551483018.6023
MEM 174.675781 1551483018.7026
MEM 174.675781 1551483018.8029
MEM 174.679688 1551483018.9039
MEM 174.679688 1551483019.0044
MEM 174.679688 1551483019.1061
MEM 174.679688 1551483019.2085
MEM 174.683594 1551483019.3140
MEM 174.683594 1551483019.4174
MEM 174.687500 1551483019.5227
MEM 174.687500 1551483019.6230
MEM 174.699219 1551483019.7282
MEM 174.699219 1551483019.8294
MEM 174.746094 1551483019.9346
MEM 174.750000 1551483020.0349
MEM 174.792969 1551483020.1361
MEM 174.792969 1551483020.2372
MEM 174.792969 1551483020.3375
MEM 174.792969 1551483020.4411
MEM 174.796875 1551483020.5420
MEM 174.796875 1551483020.6427
MEM 174.804688 1551483020.7430
MEM 174.804688 1551483020.8433
MEM 174.812500 1551483020.9475
MEM 174.812500 1551483021.0484
MEM 174.824219 1551483021.1490
MEM 174.824219 1551483021.2496
MEM 174.828125 1551483021.3519
MEM 174.828125 1551483021.4561
MEM 174.875000 1551483021.5586
MEM 174.875000 1551483021.6627
MEM 174.921875 1551483021.7676
MEM 174.921875 1551483021.8730
MEM 174.925781 1551483021.9783
MEM 174.925781 1551483022.0813
MEM 174.929688 1551483022.1838
MEM 174.933594 1551483022.2855
MEM 174.949219 1551483022.3861
MEM 174.949219 1551483022.4873
MEM 174.980469 1551483022.5879
MEM 174.980469 1551483022.6885
MEM 175.015625 1551483022.7888
MEM 175.015625 1551483022.8900
MEM 175.035156 1551483022.9907
MEM 175.035156 1551483023.0909
MEM 175.082031 1551483023.1935
MEM 175.082031 1551483023.2938
MEM 175.148438 1551483023.3943
MEM 175.148438 1551483023.4948
MEM 175.160156 1551483023.5975
MEM 175.160156 1551483023.6979
MEM 175.164062 1551483023.7997
MEM 175.167969 1551483023.9016
MEM 175.187500 1551483024.0028
MEM 175.191406 1551483024.1032
MEM 175.199219 1551483024.2052
MEM 175.203125 1551483024.3069
MEM 175.214844 1551483024.4076
MEM 175.218750 1551483024.5128
MEM 175.222656 1551483024.6160
MEM 175.234375 1551483024.7212
MEM 175.277344 1551483024.8229
MEM 175.292969 1551483024.9252
MEM 175.316406 1551483025.0278
MEM 175.316406 1551483025.1280
MEM 175.316406 1551483025.2318
MEM 175.316406 1551483025.3371
MEM 175.320312 1551483025.4410
MEM 175.324219 1551483025.5413
MEM 175.324219 1551483025.6465
MEM 175.324219 1551483025.7505
MEM 175.324219 1551483025.8509
MEM 175.328125 1551483025.9556
MEM 175.328125 1551483026.0587
MEM 175.332031 1551483026.1638
MEM 175.332031 1551483026.2644
MEM 175.367188 1551483026.3652
MEM 175.367188 1551483026.4677
MEM 175.410156 1551483026.5729
MEM 175.410156 1551483026.6753
MEM 175.410156 1551483026.7806
MEM 175.410156 1551483026.8849
MEM 175.410156 1551483026.9854
MEM 175.410156 1551483027.0884
MEM 175.410156 1551483027.1888
MEM 175.414062 1551483027.2902
MEM 175.414062 1551483027.3906
MEM 175.414062 1551483027.4923
MEM 175.414062 1551483027.5935
MEM 175.414062 1551483027.6938
MEM 175.417969 1551483027.7976
MEM 175.457031 1551483027.8999
MEM 175.457031 1551483028.0011
MEM 175.492188 1551483028.1020
MEM 175.492188 1551483028.2055
MEM 175.492188 1551483028.3074
MEM 175.492188 1551483028.4080
MEM 175.496094 1551483028.5087
MEM 175.496094 1551483028.6116
MEM 175.511719 1551483028.7169
MEM 175.511719 1551483028.8180
MEM 175.523438 1551483028.9232
MEM 175.531250 1551483029.0283
MEM 175.539062 1551483029.1330
MEM 175.542969 1551483029.2333
MEM 175.542969 1551483029.3361
MEM 175.585938 1551483029.4367
MEM 175.585938 1551483029.5379
MEM 175.621094 1551483029.6387
MEM 175.621094 1551483029.7399
MEM 175.625000 1551483029.8404
MEM 175.625000 1551483029.9410
MEM 175.636719 1551483030.0432
MEM 175.636719 1551483030.1435
MEM 175.640625 1551483030.2484
MEM 175.640625 1551483030.3504
MEM 175.648438 1551483030.4525
MEM 175.648438 1551483030.5548
MEM 175.648438 1551483030.6568
MEM 175.648438 1551483030.7608
MEM 175.648438 1551483030.8661
MEM 175.683594 1551483030.9709
MEM 175.691406 1551483031.0762
MEM 175.730469 1551483031.1789
MEM 175.730469 1551483031.2842
MEM 175.730469 1551483031.3850
MEM 175.730469 1551483031.4880
MEM 175.730469 1551483031.5891
MEM 175.730469 1551483031.6897
MEM 175.730469 1551483031.7950
MEM 175.730469 1551483031.8975
MEM 175.730469 1551483032.0008
MEM 175.730469 1551483032.1012
MEM 175.730469 1551483032.2027
MEM 175.730469 1551483032.3035
MEM 175.730469 1551483032.4043
MEM 175.769531 1551483032.5046
MEM 175.769531 1551483032.6089
MEM 175.812500 1551483032.7142
MEM 175.812500 1551483032.8180
MEM 175.816406 1551483032.9219
MEM 175.816406 1551483033.0261
MEM 175.816406 1551483033.1286
MEM 175.816406 1551483033.2316
MEM 175.816406 1551483033.3351
MEM 175.816406 1551483033.4380
MEM 175.816406 1551483033.5385
MEM 175.816406 1551483033.6388
MEM 175.816406 1551483033.7441
MEM 175.816406 1551483033.8443
MEM 175.816406 1551483033.9451
MEM 175.855469 1551483034.0466
MEM 175.855469 1551483034.1480
MEM 175.894531 1551483034.2485
MEM 175.894531 1551483034.3491
MEM 175.894531 1551483034.4532
MEM 175.894531 1551483034.5536
MEM 175.894531 1551483034.6543
MEM 175.894531 1551483034.7580
MEM 175.894531 1551483034.8589
MEM 175.894531 1551483034.9642
MEM 175.894531 1551483035.0678
MEM 175.894531 1551483035.1731
MEM 175.894531 1551483035.2735
MEM 175.894531 1551483035.3746
MEM 175.894531 1551483035.4756
MEM 175.933594 1551483035.5809
MEM 175.933594 1551483035.6852
MEM 175.968750 1551483035.7856
MEM 175.968750 1551483035.8871
MEM 175.968750 1551483035.9878
MEM 175.968750 1551483036.0887
MEM 175.972656 1551483036.1891
MEM 175.972656 1551483036.2911
MEM 175.972656 1551483036.3914
MEM 175.972656 1551483036.4920
MEM 175.972656 1551483036.5924
MEM 175.972656 1551483036.6932
MEM 175.972656 1551483036.7935
MEM 175.972656 1551483036.8945
MEM 175.972656 1551483036.9948
MEM 176.011719 1551483037.0959
MEM 176.011719 1551483037.1966
MEM 176.058594 1551483037.2978
MEM 176.058594 1551483037.4005
MEM 176.058594 1551483037.5007
MEM 176.058594 1551483037.6044
MEM 176.058594 1551483037.7076
MEM 176.058594 1551483037.8128
MEM 176.058594 1551483037.9174
MEM 176.058594 1551483038.0202
MEM 176.058594 1551483038.1254
MEM 176.058594 1551483038.2257
MEM 176.058594 1551483038.3309
MEM 176.058594 1551483038.4352
MEM 176.093750 1551483038.5419
MEM 176.097656 1551483038.6422
MEM 176.136719 1551483038.7425
MEM 176.136719 1551483038.8456
MEM 176.136719 1551483038.9461
MEM 176.136719 1551483039.0465
MEM 176.136719 1551483039.1472
